,date,open,high,low,close,adjclose,volume
87,2015-05-08,0.5252500176429749,0.5460000038146973,0.5122500061988831,0.5207499861717224,0.5019470453262329,1146552000
88,2015-05-11,0.5134999752044678,0.5210000276565552,0.5095000267028809,0.515749990940094,0.497127503156662,544144000
89,2015-05-12,0.5120000243186951,0.5249999761581421,0.5117499828338623,0.5207499861717224,0.5019470453262329,388800000
90,2015-05-13,0.5245000123977661,0.5285000205039978,0.518750011920929,0.5237500071525574,0.5048387050628662,308524000
91,2015-05-14,0.5252500176429749,0.5350000262260437,0.5239999890327454,0.5322499871253967,0.513031542301178,293052000
92,2015-05-15,0.534500002861023,0.5370000004768372,0.5292500257492065,0.5325000286102295,0.5132725238800049,215824000
93,2015-05-18,0.53125,0.5350000262260437,0.5287500023841858,0.5317500233650208,0.5125497579574585,324972000
94,2015-05-19,0.5299999713897705,0.5317500233650208,0.5249999761581421,0.5260000228881836,0.5093540549278259,253808000
95,2015-05-20,0.5262500047683716,0.5325000286102295,0.5254999995231628,0.5260000228881836,0.5093540549278259,196824000
96,2015-05-21,0.5262500047683716,0.5285000205039978,0.5217499732971191,0.5222499966621399,0.5057229399681091,239692000
97,2015-05-22,0.5235000252723694,0.5254999995231628,0.5202500224113464,0.5214999914169312,0.5049965381622314,212592000
98,2015-05-26,0.5189999938011169,0.5224999785423279,0.5142499804496765,0.5182499885559082,0.5018492341041565,259732000
99,2015-05-27,0.5217499732971191,0.5485000014305115,0.5199999809265137,0.5460000038146973,0.5287214517593384,432332000
100,2015-05-28,0.5460000038146973,0.5552499890327454,0.5450000166893005,0.5534999966621399,0.5359839200973511,327656000
101,2015-05-29,0.5534999966621399,0.5569999814033508,0.5525000095367432,0.5532500147819519,0.5357418060302734,335168000
102,2015-06-01,0.5567499995231628,0.5649999976158142,0.5532500147819519,0.559499979019165,0.541793942451477,372660000
103,2015-06-02,0.5559999942779541,0.5590000152587891,0.5479999780654907,0.5485000014305115,0.5311421751976013,224304000
104,2015-06-03,0.550000011920929,0.5542500019073486,0.5414999723434448,0.5425000190734863,0.525331974029541,250788000
105,2015-06-04,0.5392500162124634,0.5540000200271606,0.5392500162124634,0.5522500276565552,0.5347735285758972,323712000
106,2015-06-05,0.5504999756813049,0.5590000152587891,0.5447499752044678,0.5565000176429749,0.5388890504837036,313320000
107,2015-06-08,0.5547500252723694,0.5584999918937683,0.5375000238418579,0.543749988079071,0.5265424251556396,342812000
108,2015-06-09,0.5442500114440918,0.5504999756813049,0.5432500243186951,0.546500027179718,0.5292056202888489,256888000
109,2015-06-10,0.5400000214576721,0.5435000061988831,0.5337499976158142,0.5367500185966492,0.5197639465332031,529460000
110,2015-06-11,0.5367500185966492,0.5462499856948853,0.5367500185966492,0.5425000190734863,0.525331974029541,283052000
111,2015-06-12,0.5389999747276306,0.5422499775886536,0.5264999866485596,0.5277500152587891,0.5110486745834351,323728000
112,2015-06-15,0.5249999761581421,0.5292500257492065,0.5210000276565552,0.5267500281333923,0.5100805759429932,306548000
113,2015-06-16,0.5257499814033508,0.5339999794960022,0.5205000042915344,0.5332499742507935,0.5163748264312744,256892000
114,2015-06-17,0.5329999923706055,0.5425000190734863,0.5317500233650208,0.5394999980926514,0.5224269032478333,233544000
115,2015-06-18,0.5440000295639038,0.5519999861717224,0.5425000190734863,0.5485000014305115,0.5311421751976013,299404000
116,2015-06-19,0.5485000014305115,0.5529999732971191,0.5417500138282776,0.546750009059906,0.5294474959373474,355656000
117,2015-06-22,0.5477499961853027,0.5507500171661377,0.5362499952316284,0.5444999933242798,0.5272687077522278,514236000
118,2015-06-23,0.5454999804496765,0.5497499704360962,0.5262500047683716,0.5304999947547913,0.51371169090271,414064000
119,2015-06-24,0.5297499895095825,0.5325000286102295,0.5227500200271606,0.5252500176429749,0.5086278915405273,253368000
120,2015-06-25,0.5252500176429749,0.5325000286102295,0.5252500176429749,0.5292500257492065,0.5125015377998352,350460000
121,2015-06-26,0.5249999761581421,0.5254999995231628,0.5162500143051147,0.5184999704360962,0.5020914673805237,421296000
122,2015-06-29,0.512499988079071,0.5177500247955322,0.5022500157356262,0.503000020980835,0.4870820343494415,391724000
123,2015-06-30,0.5059999823570251,0.5082499980926514,0.4992499947547912,0.5027499794960022,0.4868398308753967,315916000
124,2015-07-01,0.515250027179718,0.5224999785423279,0.5055000185966492,0.5099999904632568,0.493860512971878,302892000
125,2015-07-02,0.5097500085830688,0.5137500166893005,0.5072500109672546,0.5105000138282776,0.4943446218967438,145764000
126,2015-07-06,0.5062500238418579,0.5132499933242798,0.5005000233650208,0.5042499899864197,0.4882925450801849,214776000
127,2015-07-07,0.5012500286102295,0.503250002861023,0.4790000021457672,0.4947499930858612,0.4790931046009063,594252000
128,2015-07-08,0.492000013589859,0.4950000047683716,0.4872500002384186,0.4912500083446502,0.4757037758827209,332492000
129,2015-07-09,0.4990000128746032,0.5012500286102295,0.4822500050067901,0.4852499961853027,0.4698937535285949,357588000
130,2015-07-10,0.4914999902248382,0.4982500076293945,0.4902499914169311,0.4937500059604645,0.4781247079372406,216708000
131,2015-07-13,0.4987500011920929,0.4997499883174896,0.4937500059604645,0.4970000088214874,0.4812719225883484,212472000
132,2015-07-14,0.4977500140666961,0.4982500076293945,0.4907500147819519,0.4972499907016754,0.4815139770507812,249216000
133,2015-07-15,0.4959999918937683,0.4992499947547912,0.4892500042915344,0.4937500059604645,0.4781247079372406,265732000
134,2015-07-16,0.496749997138977,0.5047500133514404,0.4950000047683716,0.5047500133514404,0.4887765645980835,282848000
135,2015-07-17,0.503000020980835,0.5034999847412109,0.4952499866485595,0.5017499923706055,0.4858716428279876,220372000
136,2015-07-20,0.5017499923706055,0.5037500262260437,0.4912500083446502,0.4925000071525574,0.4769143164157867,188412000
137,2015-07-21,0.4914999902248382,0.5017499923706055,0.4914999902248382,0.4947499930858612,0.4790931046009063,149720000
138,2015-07-22,0.4912500083446502,0.4912500083446502,0.4792500138282776,0.4852499961853027,0.4698937535285949,356472000
139,2015-07-23,0.4862500131130218,0.4984999895095825,0.4852499961853027,0.4912500083446502,0.4757037758827209,169916000
140,2015-07-24,0.4947499930858612,0.4952499866485595,0.4835000038146972,0.4855000078678131,0.4701358675956726,188844000
141,2015-07-27,0.481249988079071,0.4882499873638153,0.4772500097751617,0.4827499985694885,0.4674728810787201,192420000
142,2015-07-28,0.4839999973773956,0.4964999854564667,0.4790000021457672,0.4932500123977661,0.4776405692100525,198308000
143,2015-07-29,0.492249995470047,0.503250002861023,0.4902499914169311,0.4992499947547912,0.4834506809711456,232680000
144,2015-07-30,0.4979999959468841,0.5055000185966492,0.4979999959468841,0.5005000233650208,0.4846610426902771,190180000
145,2015-07-31,0.5024999976158142,0.5027499794960022,0.4957500100135803,0.4987500011920929,0.4829665720462799,218340000
146,2015-08-03,0.5027499794960022,0.5077499747276306,0.4962500035762787,0.5072500109672546,0.4911974668502807,397132000
147,2015-08-04,0.5055000185966492,0.5107499957084656,0.5034999847412109,0.5092499852180481,0.493134081363678,260100000
148,2015-08-05,0.5217499732971191,0.5222499966621399,0.5134999752044678,0.5145000219345093,0.4982180297374725,234628000
149,2015-08-06,0.5132499933242798,0.5170000195503235,0.5027499794960022,0.5112500190734863,0.4950710237026214,655676000
150,2015-08-07,0.5615000128746033,0.5842499732971191,0.546999990940094,0.5745000243186951,0.5563194751739502,1405248000
151,2015-08-10,0.5705000162124634,0.5987499952316284,0.5669999718666077,0.5945000052452087,0.5756865739822388,662304000
152,2015-08-11,0.5857499837875366,0.5972499847412109,0.5857499837875366,0.5914999842643738,0.5727811455726624,435008000
153,2015-08-12,0.5820000171661377,0.5972499847412109,0.5820000171661377,0.5929999947547913,0.574233889579773,384048000
154,2015-08-13,0.59375,0.5950000286102295,0.5864999890327454,0.5879999995231628,0.5693919658660889,276884000
155,2015-08-14,0.5874999761581421,0.5920000076293945,0.5839999914169312,0.5885000228881836,0.5698763132095337,214652000
156,2015-08-17,0.5874999761581421,0.5874999761581421,0.5774999856948853,0.5847499966621399,0.5662449598312378,273880000
157,2015-08-18,0.5805000066757202,0.5845000147819519,0.5724999904632568,0.5770000219345093,0.5610913038253784,287084000
158,2015-08-19,0.5762500166893005,0.5827500224113464,0.5684999823570251,0.5747500061988831,0.5589033365249634,249248000
159,2015-08-20,0.5682500004768372,0.5709999799728394,0.5512499809265137,0.5540000200271606,0.5387251377105713,426932000
160,2015-08-21,0.550000011920929,0.559249997138977,0.5362499952316284,0.5367500185966492,0.5219508409500122,382664000
161,2015-08-24,0.5067499876022339,0.5457500219345093,0.5,0.5177500247955322,0.5034747123718262,682284000
162,2015-08-25,0.5404999852180481,0.5425000190734863,0.5070000290870667,0.5070000290870667,0.4930212199687958,622684000
163,2015-08-26,0.5235000252723694,0.5457500219345093,0.5195000171661377,0.5452499985694885,0.5302164554595947,614976000
164,2015-08-27,0.5509999990463257,0.5659999847412109,0.5477499961853027,0.565750002861023,0.5501511693000793,463764000
165,2015-08-28,0.565750002861023,0.5717499852180481,0.5617499947547913,0.5682500004768372,0.552582323551178,320944000
166,2015-08-31,0.565500020980835,0.5695000290870667,0.5597500205039978,0.5619999766349792,0.546504557132721,219352000
167,2015-09-01,0.5457500219345093,0.5550000071525574,0.5350000262260437,0.5389999747276306,0.5241387486457825,353408000
168,2015-09-02,0.5537499785423279,0.5554999709129333,0.5444999933242798,0.5552499890327454,0.5399406552314758,344044000
169,2015-09-03,0.5634999871253967,0.5662500262260437,0.5557500123977661,0.5567499995231628,0.541399359703064,262556000
170,2015-09-04,0.547249972820282,0.5559999942779541,0.5435000061988831,0.543749988079071,0.5287577509880066,287972000
171,2015-09-08,0.5569999814033508,0.5692499876022339,0.5547500252723694,0.5669999718666077,0.5513666272163391,238448000
172,2015-09-09,0.5687500238418579,0.5734999775886536,0.5544999837875366,0.5557500123977661,0.5404269695281982,289392000
173,2015-09-10,0.5525000095367432,0.5715000033378601,0.550000011920929,0.5644999742507935,0.5489356517791748,357076000
174,2015-09-11,0.5582500100135803,0.5699999928474426,0.5559999942779541,0.5662500262260437,0.5506376028060913,301584000
175,2015-09-14,0.5690000057220459,0.5707499980926514,0.5642499923706055,0.5672500133514404,0.5516098141670227,192460000
176,2015-09-15,0.5674999952316284,0.5764999985694885,0.565750002861023,0.5734999775886536,0.557687520980835,327976000
177,2015-09-16,0.5724999904632568,0.5807499885559082,0.5682500004768372,0.5774999856948853,0.5615772604942322,173508000
178,2015-09-17,0.5874999761581421,0.5927500128746033,0.5814999938011169,0.5827500224113464,0.5666826367378235,268712000
179,2015-09-18,0.5747500061988831,0.5872499942779541,0.5712500214576721,0.5822499990463257,0.5661964416503906,326412000
180,2015-09-21,0.5830000042915344,0.5895000100135803,0.5799999833106995,0.5882499814033508,0.5720309615135193,281840000
181,2015-09-22,0.5755000114440918,0.5795000195503235,0.5692499876022339,0.5722500085830688,0.55647212266922,228356000
182,2015-09-23,0.5727499723434448,0.578499972820282,0.5705000162124634,0.574999988079071,0.5591461062431335,161632000
183,2015-09-24,0.5715000033378601,0.5920000076293945,0.5625,0.5860000252723694,0.569843053817749,382440000
184,2015-09-25,0.5932499766349792,0.6017500162124634,0.5845000147819519,0.5902500152587891,0.5739757418632507,369692000
185,2015-09-28,0.5902500152587891,0.593999981880188,0.5787500143051147,0.5824999809265137,0.5664393901824951,395584000
186,2015-09-29,0.5887500047683716,0.59375,0.5805000066757202,0.5927500128746033,0.5764068961143494,380736000
187,2015-09-30,0.5982499718666077,0.6169999837875366,0.5947499871253967,0.6162499785423279,0.5992588400840759,556380000
188,2015-10-01,0.6162499785423279,0.6179999709129333,0.5867499709129333,0.6042500138282776,0.5875898003578186,489296000
189,2015-10-02,0.6010000109672546,0.6200000047683716,0.5947499871253967,0.6200000047683716,0.6029055118560791,386144000
190,2015-10-05,0.6240000128746033,0.6432499885559082,0.6207500100135803,0.6355000138282776,0.6179783344268799,482024000
191,2015-10-06,0.6287500262260437,0.6464999914169312,0.6262500286102295,0.643750011920929,0.6260007619857788,453216000
192,2015-10-07,0.6452500224113464,0.6570000052452087,0.6347500085830688,0.6504999995231628,0.6325645446777344,310152000
193,2015-10-08,0.6477500200271606,0.656000018119812,0.6367499828338623,0.6542500257492065,0.636211097240448,460068000
194,2015-10-09,0.6507499814033508,0.6570000052452087,0.6395000219345093,0.6517500281333923,0.6337801814079285,423248000
195,2015-10-12,0.6524999737739563,0.6625000238418579,0.6477500200271606,0.6587499976158142,0.6405870318412781,227588000
196,2015-10-13,0.6535000205039978,0.6639999747276306,0.6512500047683716,0.6600000262260437,0.6418026089668274,298444000
197,2015-10-14,0.6607499718666077,0.6947500109672546,0.6600000262260437,0.6840000152587891,0.6651409864425659,612148000
198,2015-10-15,0.6852499842643738,0.6997500061988831,0.6782500147819519,0.6857500076293945,0.6668426394462585,526048000
199,2015-10-16,0.6880000233650208,0.703000009059906,0.6862499713897705,0.6965000033378601,0.6772962212562561,448396000
200,2015-10-19,0.6987500190734863,0.7020000219345093,0.687250018119812,0.6952499747276306,0.6760806441307068,294712000
201,2015-10-20,0.6922500133514404,0.6974999904632568,0.6869999766349792,0.6942499876022339,0.6751080751419067,264824000
202,2015-10-21,0.6984999775886536,0.702750027179718,0.6840000152587891,0.6852499842643738,0.6663565039634705,386280000
203,2015-10-22,0.6932500004768372,0.7122499942779541,0.6922500133514404,0.7099999785423279,0.6904239654541016,306884000
204,2015-10-23,0.7162500023841858,0.7195000052452087,0.7055000066757202,0.7147499918937683,0.69504314661026,381776000
205,2015-10-26,0.7152500152587891,0.7170000076293945,0.7049999833106995,0.7114999890327454,0.6918824911117554,247436000
206,2015-10-27,0.7080000042915344,0.715499997138977,0.7074999809265137,0.7110000252723694,0.6913963556289673,208268000
207,2015-10-28,0.715499997138977,0.7167500257492065,0.7049999833106995,0.7167500257492065,0.696988046169281,217036000
208,2015-10-29,0.7052500247955322,0.7124999761581421,0.690750002861023,0.6919999718666077,0.6729204058647156,327168000
209,2015-10-30,0.6995000243186951,0.7142500281333923,0.6942499876022339,0.7092499732971191,0.6896948218345642,301160000
210,2015-11-02,0.7114999890327454,0.7182499766349792,0.7072499990463257,0.7174999713897705,0.6977172493934631,190088000
211,2015-11-03,0.7132499814033508,0.7172499895095825,0.7045000195503235,0.7124999761581421,0.6928550004959106,376768000
212,2015-11-04,0.7105000019073486,0.715749979019165,0.6974999904632568,0.7007499933242798,0.6814290285110474,442264000
213,2015-11-05,0.7042499780654907,0.706250011920929,0.690750002861023,0.6927499771118164,0.673649787902832,478800000
214,2015-11-06,0.7612500190734863,0.7985000014305115,0.7455000281333923,0.7887499928474426,0.7670028805732727,1172272000
215,2015-11-09,0.781000018119812,0.7875000238418579,0.7742499709129333,0.7852500081062317,0.763599157333374,492568000
216,2015-11-10,0.7749999761581421,0.7792500257492065,0.7537500262260437,0.7702500224113464,0.7490127086639404,552260000
217,2015-11-11,0.7707499861717224,0.7762500047683716,0.7599999904632568,0.7627500295639038,0.741719663143158,619896000
218,2015-11-12,0.7609999775886536,0.7680000066757202,0.7567499876022339,0.7599999904632568,0.7390455007553101,291080000
219,2015-11-13,0.7607499957084656,0.7639999985694885,0.7412499785423279,0.7450000047683716,0.7244589328765869,292940000
220,2015-11-16,0.7547500133514404,0.7605000138282776,0.7487499713897705,0.7599999904632568,0.7390455007553101,344280000
221,2015-11-17,0.7620000243186951,0.7664999961853027,0.7567499876022339,0.7599999904632568,0.7390455007553101,257048000
222,2015-11-18,0.7602499723434448,0.7767500281333923,0.7519999742507935,0.7757499814033508,0.757225513458252,350216000
223,2015-11-19,0.7785000205039978,0.7857499718666077,0.7722499966621399,0.777999997138977,0.7594220042228699,254072000
224,2015-11-20,0.7837499976158142,0.7892500162124634,0.7789999842643738,0.7847499847412109,0.7660107016563416,239744000
225,2015-11-23,0.7912499904632568,0.7912499904632568,0.7702500224113464,0.7730000019073486,0.754541277885437,242552000
226,2015-11-24,0.7730000019073486,0.7860000133514404,0.7695000171661377,0.7792500257492065,0.7606422305107117,195428000
227,2015-11-25,0.7777500152587891,0.7870000004768372,0.7754999995231628,0.778249979019165,0.7596661448478699,138300000
228,2015-11-27,0.7797499895095825,0.7872499823570251,0.7757499814033508,0.7847499847412109,0.7660107016563416,86996000
229,2015-11-30,0.7854999899864197,0.796500027179718,0.7847499847412109,0.7929999828338623,0.7740638256072998,327244000
230,2015-12-01,0.800000011920929,0.8195000290870667,0.7992500066757202,0.8187500238418579,0.7991987466812134,409496000
231,2015-12-02,0.8199999928474426,0.828499972820282,0.8107500076293945,0.8125,0.7930980920791626,294240000
232,2015-12-03,0.8190000057220459,0.8274999856948853,0.8067499995231628,0.8107500076293945,0.7913898825645447,246656000
233,2015-12-04,0.8107500076293945,0.8452500104904175,0.8107500076293945,0.84375,0.823602020740509,458756000
234,2015-12-07,0.843500018119812,0.843500018119812,0.8252500295639038,0.827750027179718,0.8079839944839478,333588000
235,2015-12-08,0.8174999952316284,0.8424999713897705,0.812250018119812,0.8389999866485596,0.8189652562141418,314488000
236,2015-12-09,0.8387500047683716,0.84375,0.809249997138977,0.8177499771118164,0.7982226610183716,372676000
237,2015-12-10,0.8202499747276306,0.8289999961853027,0.8174999952316284,0.8245000243186951,0.8048115372657776,236596000
238,2015-12-11,0.8162500262260437,0.8220000267028809,0.8105000257492065,0.812250018119812,0.7928541302680969,227320000
239,2015-12-14,0.8130000233650208,0.8187500238418579,0.8044999837875366,0.8142499923706055,0.7948063015937805,275892000
240,2015-12-15,0.8234999775886536,0.8299999833106995,0.8190000057220459,0.8242499828338623,0.8045674562454224,307296000
241,2015-12-16,0.8259999752044678,0.8320000171661377,0.8187500238418579,0.8292499780654907,0.8094481825828552,236356000
242,2015-12-17,0.8305000066757202,0.8389999866485596,0.8162500262260437,0.8167499899864197,0.7972463965415955,254160000
